colour	fill	x	y	group	showSelected1
#1EFC6E	#1EFC6E	195.350477043822	178.3780761626	25	153
#1EFC6E	#1EFC6E	194.378462064748	176.194894774815	25	153
#1EFC6E	#1EFC6E	194.378462064748	173.805105225185	25	153
#1EFC6E	#1EFC6E	195.350477043822	171.6219238374	25	153
#1EFC6E	#1EFC6E	197.126436781609	170.022842506986	25	153
#1EFC6E	#1EFC6E	199.399261705358	169.284356923171	25	153
#1EFC6E	#1EFC6E	201.775959737787	169.534157952327	25	153
#1EFC6E	#1EFC6E	203.845578197465	170.729052727141	25	153
#1EFC6E	#1EFC6E	205.25026125082	172.662433085771	25	153
#1EFC6E	#1EFC6E	205.747126436782	175	25	153
#1BFD70	#1BFD70	205.747126436782	175	25	154
#1BFD70	#1BFD70	205.25026125082	177.337566914229	25	154
#1BFD70	#1BFD70	203.845578197465	179.270947272859	25	154
#1BFD70	#1BFD70	201.775959737787	180.465842047673	25	154
#1BFD70	#1BFD70	199.399261705358	180.715643076829	25	154
#1BFD70	#1BFD70	197.126436781609	179.977157493014	25	154
#1BFD70	#1BFD70	195.350477043822	178.3780761626	25	154
#1BFD70	#1BFD70	194.378462064748	176.194894774815	25	154
#1BFD70	#1BFD70	194.378462064748	173.805105225185	25	154
#1BFD70	#1BFD70	195.350477043822	171.6219238374	25	154
#1BFD70	#1BFD70	197.126436781609	170.022842506986	25	154
#1BFD70	#1BFD70	199.399261705358	169.284356923171	25	154
#1BFD70	#1BFD70	201.775959737787	169.534157952327	25	154
#1BFD70	#1BFD70	203.845578197465	170.729052727141	25	154
#1BFD70	#1BFD70	205.25026125082	172.662433085771	25	154
#1BFD70	#1BFD70	205.747126436782	175	25	154
#12FD74	#12FD74	205.747126436782	175	25	157
#12FD74	#12FD74	205.25026125082	177.337566914229	25	157
#12FD74	#12FD74	203.845578197465	179.270947272859	25	157
#12FD74	#12FD74	201.775959737787	180.465842047673	25	157
#12FD74	#12FD74	199.399261705358	180.715643076829	25	157
#12FD74	#12FD74	197.126436781609	179.977157493014	25	157
#12FD74	#12FD74	195.350477043822	178.3780761626	25	157
#12FD74	#12FD74	194.378462064748	176.194894774815	25	157
#12FD74	#12FD74	194.378462064748	173.805105225185	25	157
#12FD74	#12FD74	195.350477043822	171.6219238374	25	157
#12FD74	#12FD74	197.126436781609	170.022842506986	25	157
#12FD74	#12FD74	199.399261705358	169.284356923171	25	157
#12FD74	#12FD74	201.775959737787	169.534157952327	25	157
#12FD74	#12FD74	203.845578197465	170.729052727141	25	157
#12FD74	#12FD74	205.25026125082	172.662433085771	25	157
#12FD74	#12FD74	205.747126436782	175	25	157
#0AFE79	#0AFE79	205.747126436782	175	25	160
#0AFE79	#0AFE79	205.25026125082	177.337566914229	25	160
#0AFE79	#0AFE79	203.845578197465	179.270947272859	25	160
#0AFE79	#0AFE79	201.775959737787	180.465842047673	25	160
#0AFE79	#0AFE79	199.399261705358	180.715643076829	25	160
#0AFE79	#0AFE79	197.126436781609	179.977157493014	25	160
#0AFE79	#0AFE79	195.350477043822	178.3780761626	25	160
#0AFE79	#0AFE79	194.378462064748	176.194894774815	25	160
#0AFE79	#0AFE79	194.378462064748	173.805105225185	25	160
#0AFE79	#0AFE79	195.350477043822	171.6219238374	25	160
#0AFE79	#0AFE79	197.126436781609	170.022842506986	25	160
#0AFE79	#0AFE79	199.399261705358	169.284356923171	25	160
#0AFE79	#0AFE79	201.775959737787	169.534157952327	25	160
#0AFE79	#0AFE79	203.845578197465	170.729052727141	25	160
#0AFE79	#0AFE79	205.25026125082	172.662433085771	25	160
#0AFE79	#0AFE79	205.747126436782	175	25	160
#04FE7C	#04FE7C	205.747126436782	175	25	162
#04FE7C	#04FE7C	205.25026125082	177.337566914229	25	162
#04FE7C	#04FE7C	203.845578197465	179.270947272859	25	162
#04FE7C	#04FE7C	201.775959737787	180.465842047673	25	162
#04FE7C	#04FE7C	199.399261705358	180.715643076829	25	162
#04FE7C	#04FE7C	197.126436781609	179.977157493014	25	162
#04FE7C	#04FE7C	195.350477043822	178.3780761626	25	162
#04FE7C	#04FE7C	194.378462064748	176.194894774815	25	162
#04FE7C	#04FE7C	194.378462064748	173.805105225185	25	162
#04FE7C	#04FE7C	195.350477043822	171.6219238374	25	162
#04FE7C	#04FE7C	197.126436781609	170.022842506986	25	162
#04FE7C	#04FE7C	199.399261705358	169.284356923171	25	162
#04FE7C	#04FE7C	201.775959737787	169.534157952327	25	162
#04FE7C	#04FE7C	203.845578197465	170.729052727141	25	162
#04FE7C	#04FE7C	205.25026125082	172.662433085771	25	162
#04FE7C	#04FE7C	205.747126436782	175	25	162
#01FE7E	#01FE7E	205.747126436782	175	25	163
#01FE7E	#01FE7E	205.25026125082	177.337566914229	25	163
#01FE7E	#01FE7E	203.845578197465	179.270947272859	25	163
#01FE7E	#01FE7E	201.775959737787	180.465842047673	25	163
#01FE7E	#01FE7E	199.399261705358	180.715643076829	25	163
#01FE7E	#01FE7E	197.126436781609	179.977157493014	25	163
#01FE7E	#01FE7E	195.350477043822	178.3780761626	25	163
#01FE7E	#01FE7E	194.378462064748	176.194894774815	25	163
#01FE7E	#01FE7E	194.378462064748	173.805105225185	25	163
#01FE7E	#01FE7E	195.350477043822	171.6219238374	25	163
#01FE7E	#01FE7E	197.126436781609	170.022842506986	25	163
#01FE7E	#01FE7E	199.399261705358	169.284356923171	25	163
#01FE7E	#01FE7E	201.775959737787	169.534157952327	25	163
#01FE7E	#01FE7E	203.845578197465	170.729052727141	25	163
#01FE7E	#01FE7E	205.25026125082	172.662433085771	25	163
#01FE7E	#01FE7E	205.747126436782	175	25	163
#00FE7F	#00FE7F	205.747126436782	175	25	164
#00FE7F	#00FE7F	205.25026125082	177.337566914229	25	164
#00FE7F	#00FE7F	203.845578197465	179.270947272859	25	164
#00FE7F	#00FE7F	201.775959737787	180.465842047673	25	164
#00FE7F	#00FE7F	199.399261705358	180.715643076829	25	164
#00FE7F	#00FE7F	197.126436781609	179.977157493014	25	164
#00FE7F	#00FE7F	195.350477043822	178.3780761626	25	164
#00FE7F	#00FE7F	194.378462064748	176.194894774815	25	164
#00FE7F	#00FE7F	194.378462064748	173.805105225185	25	164
#00FE7F	#00FE7F	195.350477043822	171.6219238374	25	164
#00FE7F	#00FE7F	197.126436781609	170.022842506986	25	164
#00FE7F	#00FE7F	199.399261705358	169.284356923171	25	164
#00FE7F	#00FE7F	201.775959737787	169.534157952327	25	164
#00FE7F	#00FE7F	203.845578197465	170.729052727141	25	164
#00FE7F	#00FE7F	205.25026125082	172.662433085771	25	164
#00FE7F	#00FE7F	205.747126436782	175	25	164
#01FC80	#01FC80	205.747126436782	175	25	165
#01FC80	#01FC80	205.25026125082	177.337566914229	25	165
#01FC80	#01FC80	203.845578197465	179.270947272859	25	165
#01FC80	#01FC80	201.775959737787	180.465842047673	25	165
#01FC80	#01FC80	199.399261705358	180.715643076829	25	165
#01FC80	#01FC80	197.126436781609	179.977157493014	25	165
#01FC80	#01FC80	195.350477043822	178.3780761626	25	165
#01FC80	#01FC80	194.378462064748	176.194894774815	25	165
#01FC80	#01FC80	194.378462064748	173.805105225185	25	165
#01FC80	#01FC80	195.350477043822	171.6219238374	25	165
#01FC80	#01FC80	197.126436781609	170.022842506986	25	165
#01FC80	#01FC80	199.399261705358	169.284356923171	25	165
#01FC80	#01FC80	201.775959737787	169.534157952327	25	165
#01FC80	#01FC80	203.845578197465	170.729052727141	25	165
#01FC80	#01FC80	205.25026125082	172.662433085771	25	165
#01FC80	#01FC80	205.747126436782	175	25	165
#04F585	#04F585	205.747126436782	175	25	169
#04F585	#04F585	205.25026125082	177.337566914229	25	169
#04F585	#04F585	203.845578197465	179.270947272859	25	169
#04F585	#04F585	201.775959737787	180.465842047673	25	169
#04F585	#04F585	199.399261705358	180.715643076829	25	169
#04F585	#04F585	197.126436781609	179.977157493014	25	169
#04F585	#04F585	195.350477043822	178.3780761626	25	169
#04F585	#04F585	194.378462064748	176.194894774815	25	169
#04F585	#04F585	194.378462064748	173.805105225185	25	169
#04F585	#04F585	195.350477043822	171.6219238374	25	169
#04F585	#04F585	197.126436781609	170.022842506986	25	169
#04F585	#04F585	199.399261705358	169.284356923171	25	169
#04F585	#04F585	201.775959737787	169.534157952327	25	169
#04F585	#04F585	203.845578197465	170.729052727141	25	169
#04F585	#04F585	205.25026125082	172.662433085771	25	169
#04F585	#04F585	205.747126436782	175	25	169
#07ED8A	#07ED8A	205.747126436782	175	25	173
#07ED8A	#07ED8A	205.25026125082	177.337566914229	25	173
#07ED8A	#07ED8A	203.845578197465	179.270947272859	25	173
#07ED8A	#07ED8A	201.775959737787	180.465842047673	25	173
#07ED8A	#07ED8A	199.399261705358	180.715643076829	25	173
#07ED8A	#07ED8A	197.126436781609	179.977157493014	25	173
#07ED8A	#07ED8A	195.350477043822	178.3780761626	25	173
#07ED8A	#07ED8A	194.378462064748	176.194894774815	25	173
#07ED8A	#07ED8A	194.378462064748	173.805105225185	25	173
#07ED8A	#07ED8A	195.350477043822	171.6219238374	25	173
#07ED8A	#07ED8A	197.126436781609	170.022842506986	25	173
#07ED8A	#07ED8A	199.399261705358	169.284356923171	25	173
#07ED8A	#07ED8A	201.775959737787	169.534157952327	25	173
#07ED8A	#07ED8A	203.845578197465	170.729052727141	25	173
#07ED8A	#07ED8A	205.25026125082	172.662433085771	25	173
#07ED8A	#07ED8A	205.747126436782	175	25	173
#0DDF93	#0DDF93	205.747126436782	175	25	181
#0DDF93	#0DDF93	205.25026125082	177.337566914229	25	181
#0DDF93	#0DDF93	203.845578197465	179.270947272859	25	181
#0DDF93	#0DDF93	201.775959737787	180.465842047673	25	181
#0DDF93	#0DDF93	199.399261705358	180.715643076829	25	181
#0DDF93	#0DDF93	197.126436781609	179.977157493014	25	181
#0DDF93	#0DDF93	195.350477043822	178.3780761626	25	181
#0DDF93	#0DDF93	194.378462064748	176.194894774815	25	181
#0DDF93	#0DDF93	194.378462064748	173.805105225185	25	181
#0DDF93	#0DDF93	195.350477043822	171.6219238374	25	181
#0DDF93	#0DDF93	197.126436781609	170.022842506986	25	181
#0DDF93	#0DDF93	199.399261705358	169.284356923171	25	181
#0DDF93	#0DDF93	201.775959737787	169.534157952327	25	181
#0DDF93	#0DDF93	203.845578197465	170.729052727141	25	181
#0DDF93	#0DDF93	205.25026125082	172.662433085771	25	181
#0DDF93	#0DDF93	205.747126436782	175	25	181
#0FDB96	#0FDB96	205.747126436782	175	25	183
#0FDB96	#0FDB96	205.25026125082	177.337566914229	25	183
#0FDB96	#0FDB96	203.845578197465	179.270947272859	25	183
#0FDB96	#0FDB96	201.775959737787	180.465842047673	25	183
#0FDB96	#0FDB96	199.399261705358	180.715643076829	25	183
#0FDB96	#0FDB96	197.126436781609	179.977157493014	25	183
#0FDB96	#0FDB96	195.350477043822	178.3780761626	25	183
#0FDB96	#0FDB96	194.378462064748	176.194894774815	25	183
#0FDB96	#0FDB96	194.378462064748	173.805105225185	25	183
#0FDB96	#0FDB96	195.350477043822	171.6219238374	25	183
#0FDB96	#0FDB96	197.126436781609	170.022842506986	25	183
#0FDB96	#0FDB96	199.399261705358	169.284356923171	25	183
#0FDB96	#0FDB96	201.775959737787	169.534157952327	25	183
#0FDB96	#0FDB96	203.845578197465	170.729052727141	25	183
#0FDB96	#0FDB96	205.25026125082	172.662433085771	25	183
#0FDB96	#0FDB96	205.747126436782	175	25	183
#12D49A	#12D49A	205.747126436782	175	25	187
#12D49A	#12D49A	205.25026125082	177.337566914229	25	187
#12D49A	#12D49A	203.845578197465	179.270947272859	25	187
#12D49A	#12D49A	201.775959737787	180.465842047673	25	187
#12D49A	#12D49A	199.399261705358	180.715643076829	25	187
#12D49A	#12D49A	197.126436781609	179.977157493014	25	187
#12D49A	#12D49A	195.350477043822	178.3780761626	25	187
#12D49A	#12D49A	194.378462064748	176.194894774815	25	187
#12D49A	#12D49A	194.378462064748	173.805105225185	25	187
#12D49A	#12D49A	195.350477043822	171.6219238374	25	187
#12D49A	#12D49A	197.126436781609	170.022842506986	25	187
#12D49A	#12D49A	199.399261705358	169.284356923171	25	187
#12D49A	#12D49A	201.775959737787	169.534157952327	25	187
#12D49A	#12D49A	203.845578197465	170.729052727141	25	187
#12D49A	#12D49A	205.25026125082	172.662433085771	25	187
#12D49A	#12D49A	205.747126436782	175	25	187
#13D29C	#13D29C	205.747126436782	175	25	188
#13D29C	#13D29C	205.25026125082	177.337566914229	25	188
#13D29C	#13D29C	203.845578197465	179.270947272859	25	188
#13D29C	#13D29C	201.775959737787	180.465842047673	25	188
#13D29C	#13D29C	199.399261705358	180.715643076829	25	188
#13D29C	#13D29C	197.126436781609	179.977157493014	25	188
#13D29C	#13D29C	195.350477043822	178.3780761626	25	188
#13D29C	#13D29C	194.378462064748	176.194894774815	25	188
#13D29C	#13D29C	194.378462064748	173.805105225185	25	188
#13D29C	#13D29C	195.350477043822	171.6219238374	25	188
#13D29C	#13D29C	197.126436781609	170.022842506986	25	188
#13D29C	#13D29C	199.399261705358	169.284356923171	25	188
#13D29C	#13D29C	201.775959737787	169.534157952327	25	188
#13D29C	#13D29C	203.845578197465	170.729052727141	25	188
#13D29C	#13D29C	205.25026125082	172.662433085771	25	188
#13D29C	#13D29C	205.747126436782	175	25	188
#14D09D	#14D09D	205.747126436782	175	25	189
#14D09D	#14D09D	205.25026125082	177.337566914229	25	189
#14D09D	#14D09D	203.845578197465	179.270947272859	25	189
#14D09D	#14D09D	201.775959737787	180.465842047673	25	189
#14D09D	#14D09D	199.399261705358	180.715643076829	25	189
#14D09D	#14D09D	197.126436781609	179.977157493014	25	189
#14D09D	#14D09D	195.350477043822	178.3780761626	25	189
#14D09D	#14D09D	194.378462064748	176.194894774815	25	189
#14D09D	#14D09D	194.378462064748	173.805105225185	25	189
#14D09D	#14D09D	195.350477043822	171.6219238374	25	189
#14D09D	#14D09D	197.126436781609	170.022842506986	25	189
#14D09D	#14D09D	199.399261705358	169.284356923171	25	189
#14D09D	#14D09D	201.775959737787	169.534157952327	25	189
#14D09D	#14D09D	203.845578197465	170.729052727141	25	189
#14D09D	#14D09D	205.25026125082	172.662433085771	25	189
#14D09D	#14D09D	205.747126436782	175	25	189
#17C9A2	#17C9A2	205.747126436782	175	25	193
#17C9A2	#17C9A2	205.25026125082	177.337566914229	25	193
#17C9A2	#17C9A2	203.845578197465	179.270947272859	25	193
#17C9A2	#17C9A2	201.775959737787	180.465842047673	25	193
#17C9A2	#17C9A2	199.399261705358	180.715643076829	25	193
#17C9A2	#17C9A2	197.126436781609	179.977157493014	25	193
#17C9A2	#17C9A2	195.350477043822	178.3780761626	25	193
#17C9A2	#17C9A2	194.378462064748	176.194894774815	25	193
#17C9A2	#17C9A2	194.378462064748	173.805105225185	25	193
#17C9A2	#17C9A2	195.350477043822	171.6219238374	25	193
#17C9A2	#17C9A2	197.126436781609	170.022842506986	25	193
#17C9A2	#17C9A2	199.399261705358	169.284356923171	25	193
#17C9A2	#17C9A2	201.775959737787	169.534157952327	25	193
#17C9A2	#17C9A2	203.845578197465	170.729052727141	25	193
#17C9A2	#17C9A2	205.25026125082	172.662433085771	25	193
#17C9A2	#17C9A2	205.747126436782	175	25	193
#1BBEA9	#1BBEA9	205.747126436782	175	25	199
#1BBEA9	#1BBEA9	205.25026125082	177.337566914229	25	199
#1BBEA9	#1BBEA9	203.845578197465	179.270947272859	25	199
#1BBEA9	#1BBEA9	201.775959737787	180.465842047673	25	199
#1BBEA9	#1BBEA9	199.399261705358	180.715643076829	25	199
#1BBEA9	#1BBEA9	197.126436781609	179.977157493014	25	199
#1BBEA9	#1BBEA9	195.350477043822	178.3780761626	25	199
#1BBEA9	#1BBEA9	194.378462064748	176.194894774815	25	199
#1BBEA9	#1BBEA9	194.378462064748	173.805105225185	25	199
#1BBEA9	#1BBEA9	195.350477043822	171.6219238374	25	199
#1BBEA9	#1BBEA9	197.126436781609	170.022842506986	25	199
#1BBEA9	#1BBEA9	199.399261705358	169.284356923171	25	199
#1BBEA9	#1BBEA9	201.775959737787	169.534157952327	25	199
#1BBEA9	#1BBEA9	203.845578197465	170.729052727141	25	199
#1BBEA9	#1BBEA9	205.25026125082	172.662433085771	25	199
#1BBEA9	#1BBEA9	205.747126436782	175	25	199
#1CBCAA	#1CBCAA	205.747126436782	175	25	200
#1CBCAA	#1CBCAA	205.25026125082	177.337566914229	25	200
#1CBCAA	#1CBCAA	203.845578197465	179.270947272859	25	200
#1CBCAA	#1CBCAA	201.775959737787	180.465842047673	25	200
#1CBCAA	#1CBCAA	199.399261705358	180.715643076829	25	200
#1CBCAA	#1CBCAA	197.126436781609	179.977157493014	25	200
#1CBCAA	#1CBCAA	195.350477043822	178.3780761626	25	200
#1CBCAA	#1CBCAA	194.378462064748	176.194894774815	25	200
#1CBCAA	#1CBCAA	194.378462064748	173.805105225185	25	200
#1CBCAA	#1CBCAA	195.350477043822	171.6219238374	25	200
#1CBCAA	#1CBCAA	197.126436781609	170.022842506986	25	200
#1CBCAA	#1CBCAA	199.399261705358	169.284356923171	25	200
#1CBCAA	#1CBCAA	201.775959737787	169.534157952327	25	200
#1CBCAA	#1CBCAA	203.845578197465	170.729052727141	25	200
#1CBCAA	#1CBCAA	205.25026125082	172.662433085771	25	200
#1CBCAA	#1CBCAA	205.747126436782	175	25	200
#1FB7AD	#1FB7AD	205.747126436782	175	25	203
#1FB7AD	#1FB7AD	205.25026125082	177.337566914229	25	203
#1FB7AD	#1FB7AD	203.845578197465	179.270947272859	25	203
#1FB7AD	#1FB7AD	201.775959737787	180.465842047673	25	203
#1FB7AD	#1FB7AD	199.399261705358	180.715643076829	25	203
#1FB7AD	#1FB7AD	197.126436781609	179.977157493014	25	203
#1FB7AD	#1FB7AD	195.350477043822	178.3780761626	25	203
#1FB7AD	#1FB7AD	194.378462064748	176.194894774815	25	203
#1FB7AD	#1FB7AD	194.378462064748	173.805105225185	25	203
#1FB7AD	#1FB7AD	195.350477043822	171.6219238374	25	203
#1FB7AD	#1FB7AD	197.126436781609	170.022842506986	25	203
#1FB7AD	#1FB7AD	199.399261705358	169.284356923171	25	203
#1FB7AD	#1FB7AD	201.775959737787	169.534157952327	25	203
#1FB7AD	#1FB7AD	203.845578197465	170.729052727141	25	203
#1FB7AD	#1FB7AD	205.25026125082	172.662433085771	25	203
#1FB7AD	#1FB7AD	205.747126436782	175	25	203
#1FB5AF	#1FB5AF	205.747126436782	175	25	204
#1FB5AF	#1FB5AF	205.25026125082	177.337566914229	25	204
#1FB5AF	#1FB5AF	203.845578197465	179.270947272859	25	204
#1FB5AF	#1FB5AF	201.775959737787	180.465842047673	25	204
#1FB5AF	#1FB5AF	199.399261705358	180.715643076829	25	204
#1FB5AF	#1FB5AF	197.126436781609	179.977157493014	25	204
#1FB5AF	#1FB5AF	195.350477043822	178.3780761626	25	204
#1FB5AF	#1FB5AF	194.378462064748	176.194894774815	25	204
#1FB5AF	#1FB5AF	194.378462064748	173.805105225185	25	204
#1FB5AF	#1FB5AF	195.350477043822	171.6219238374	25	204
#1FB5AF	#1FB5AF	197.126436781609	170.022842506986	25	204
#1FB5AF	#1FB5AF	199.399261705358	169.284356923171	25	204
#1FB5AF	#1FB5AF	201.775959737787	169.534157952327	25	204
#1FB5AF	#1FB5AF	203.845578197465	170.729052727141	25	204
#1FB5AF	#1FB5AF	205.25026125082	172.662433085771	25	204
#1FB5AF	#1FB5AF	205.747126436782	175	25	204
#20B3B0	#20B3B0	205.747126436782	175	25	205
#20B3B0	#20B3B0	205.25026125082	177.337566914229	25	205
#20B3B0	#20B3B0	203.845578197465	179.270947272859	25	205
#20B3B0	#20B3B0	201.775959737787	180.465842047673	25	205
#20B3B0	#20B3B0	199.399261705358	180.715643076829	25	205
#20B3B0	#20B3B0	197.126436781609	179.977157493014	25	205
#20B3B0	#20B3B0	195.350477043822	178.3780761626	25	205
#20B3B0	#20B3B0	194.378462064748	176.194894774815	25	205
#20B3B0	#20B3B0	194.378462064748	173.805105225185	25	205
#20B3B0	#20B3B0	195.350477043822	171.6219238374	25	205
#20B3B0	#20B3B0	197.126436781609	170.022842506986	25	205
#20B3B0	#20B3B0	199.399261705358	169.284356923171	25	205
#20B3B0	#20B3B0	201.775959737787	169.534157952327	25	205
#20B3B0	#20B3B0	203.845578197465	170.729052727141	25	205
#20B3B0	#20B3B0	205.25026125082	172.662433085771	25	205
#20B3B0	#20B3B0	205.747126436782	175	25	205
#22AFB2	#22AFB2	205.747126436782	175	25	207
#22AFB2	#22AFB2	205.25026125082	177.337566914229	25	207
#22AFB2	#22AFB2	203.845578197465	179.270947272859	25	207
#22AFB2	#22AFB2	201.775959737787	180.465842047673	25	207
#22AFB2	#22AFB2	199.399261705358	180.715643076829	25	207
#22AFB2	#22AFB2	197.126436781609	179.977157493014	25	207
#22AFB2	#22AFB2	195.350477043822	178.3780761626	25	207
#22AFB2	#22AFB2	194.378462064748	176.194894774815	25	207
#22AFB2	#22AFB2	194.378462064748	173.805105225185	25	207
#22AFB2	#22AFB2	195.350477043822	171.6219238374	25	207
#22AFB2	#22AFB2	197.126436781609	170.022842506986	25	207
#22AFB2	#22AFB2	199.399261705358	169.284356923171	25	207
#22AFB2	#22AFB2	201.775959737787	169.534157952327	25	207
#22AFB2	#22AFB2	203.845578197465	170.729052727141	25	207
#22AFB2	#22AFB2	205.25026125082	172.662433085771	25	207
#22AFB2	#22AFB2	205.747126436782	175	25	207
#23AEB3	#23AEB3	205.747126436782	175	25	208
#23AEB3	#23AEB3	205.25026125082	177.337566914229	25	208
#23AEB3	#23AEB3	203.845578197465	179.270947272859	25	208
#23AEB3	#23AEB3	201.775959737787	180.465842047673	25	208
#23AEB3	#23AEB3	199.399261705358	180.715643076829	25	208
#23AEB3	#23AEB3	197.126436781609	179.977157493014	25	208
#23AEB3	#23AEB3	195.350477043822	178.3780761626	25	208
#23AEB3	#23AEB3	194.378462064748	176.194894774815	25	208
#23AEB3	#23AEB3	194.378462064748	173.805105225185	25	208
#23AEB3	#23AEB3	195.350477043822	171.6219238374	25	208
#23AEB3	#23AEB3	197.126436781609	170.022842506986	25	208
#23AEB3	#23AEB3	199.399261705358	169.284356923171	25	208
#23AEB3	#23AEB3	201.775959737787	169.534157952327	25	208
#23AEB3	#23AEB3	203.845578197465	170.729052727141	25	208
#23AEB3	#23AEB3	205.25026125082	172.662433085771	25	208
#23AEB3	#23AEB3	205.747126436782	175	25	208
#24AAB6	#24AAB6	205.747126436782	175	25	210
#24AAB6	#24AAB6	205.25026125082	177.337566914229	25	210
#24AAB6	#24AAB6	203.845578197465	179.270947272859	25	210
#24AAB6	#24AAB6	201.775959737787	180.465842047673	25	210
#24AAB6	#24AAB6	199.399261705358	180.715643076829	25	210
#24AAB6	#24AAB6	197.126436781609	179.977157493014	25	210
#24AAB6	#24AAB6	195.350477043822	178.3780761626	25	210
#24AAB6	#24AAB6	194.378462064748	176.194894774815	25	210
#24AAB6	#24AAB6	194.378462064748	173.805105225185	25	210
#24AAB6	#24AAB6	195.350477043822	171.6219238374	25	210
#24AAB6	#24AAB6	197.126436781609	170.022842506986	25	210
#24AAB6	#24AAB6	199.399261705358	169.284356923171	25	210
#24AAB6	#24AAB6	201.775959737787	169.534157952327	25	210
#24AAB6	#24AAB6	203.845578197465	170.729052727141	25	210
#24AAB6	#24AAB6	205.25026125082	172.662433085771	25	210
#24AAB6	#24AAB6	205.747126436782	175	25	210
#25A8B7	#25A8B7	205.747126436782	175	25	211
#25A8B7	#25A8B7	205.25026125082	177.337566914229	25	211
#25A8B7	#25A8B7	203.845578197465	179.270947272859	25	211
#25A8B7	#25A8B7	201.775959737787	180.465842047673	25	211
#25A8B7	#25A8B7	199.399261705358	180.715643076829	25	211
#25A8B7	#25A8B7	197.126436781609	179.977157493014	25	211
#25A8B7	#25A8B7	195.350477043822	178.3780761626	25	211
#25A8B7	#25A8B7	194.378462064748	176.194894774815	25	211
#25A8B7	#25A8B7	194.378462064748	173.805105225185	25	211
#25A8B7	#25A8B7	195.350477043822	171.6219238374	25	211
#25A8B7	#25A8B7	197.126436781609	170.022842506986	25	211
#25A8B7	#25A8B7	199.399261705358	169.284356923171	25	211
#25A8B7	#25A8B7	201.775959737787	169.534157952327	25	211
#25A8B7	#25A8B7	203.845578197465	170.729052727141	25	211
#25A8B7	#25A8B7	205.25026125082	172.662433085771	25	211
#25A8B7	#25A8B7	205.747126436782	175	25	211
#26A6B8	#26A6B8	205.747126436782	175	25	212
#26A6B8	#26A6B8	205.25026125082	177.337566914229	25	212
#26A6B8	#26A6B8	203.845578197465	179.270947272859	25	212
#26A6B8	#26A6B8	201.775959737787	180.465842047673	25	212
#26A6B8	#26A6B8	199.399261705358	180.715643076829	25	212
#26A6B8	#26A6B8	197.126436781609	179.977157493014	25	212
#26A6B8	#26A6B8	195.350477043822	178.3780761626	25	212
#26A6B8	#26A6B8	194.378462064748	176.194894774815	25	212
#26A6B8	#26A6B8	194.378462064748	173.805105225185	25	212
#26A6B8	#26A6B8	195.350477043822	171.6219238374	25	212
#26A6B8	#26A6B8	197.126436781609	170.022842506986	25	212
#26A6B8	#26A6B8	199.399261705358	169.284356923171	25	212
#26A6B8	#26A6B8	201.775959737787	169.534157952327	25	212
#26A6B8	#26A6B8	203.845578197465	170.729052727141	25	212
#26A6B8	#26A6B8	205.25026125082	172.662433085771	25	212
#26A6B8	#26A6B8	205.747126436782	175	25	212
#27A3BA	#27A3BA	205.747126436782	175	25	214
#27A3BA	#27A3BA	205.25026125082	177.337566914229	25	214
#27A3BA	#27A3BA	203.845578197465	179.270947272859	25	214
#27A3BA	#27A3BA	201.775959737787	180.465842047673	25	214
#27A3BA	#27A3BA	199.399261705358	180.715643076829	25	214
#27A3BA	#27A3BA	197.126436781609	179.977157493014	25	214
#27A3BA	#27A3BA	195.350477043822	178.3780761626	25	214
#27A3BA	#27A3BA	194.378462064748	176.194894774815	25	214
#27A3BA	#27A3BA	194.378462064748	173.805105225185	25	214
#27A3BA	#27A3BA	195.350477043822	171.6219238374	25	214
#27A3BA	#27A3BA	197.126436781609	170.022842506986	25	214
#27A3BA	#27A3BA	199.399261705358	169.284356923171	25	214
#27A3BA	#27A3BA	201.775959737787	169.534157952327	25	214
#27A3BA	#27A3BA	203.845578197465	170.729052727141	25	214
#27A3BA	#27A3BA	205.25026125082	172.662433085771	25	214
#27A3BA	#27A3BA	205.747126436782	175	25	214
#28A1BC	#28A1BC	205.747126436782	175	25	215
#28A1BC	#28A1BC	205.25026125082	177.337566914229	25	215
#28A1BC	#28A1BC	203.845578197465	179.270947272859	25	215
#28A1BC	#28A1BC	201.775959737787	180.465842047673	25	215
#28A1BC	#28A1BC	199.399261705358	180.715643076829	25	215
#28A1BC	#28A1BC	197.126436781609	179.977157493014	25	215
#28A1BC	#28A1BC	195.350477043822	178.3780761626	25	215
#28A1BC	#28A1BC	194.378462064748	176.194894774815	25	215
#28A1BC	#28A1BC	194.378462064748	173.805105225185	25	215
#28A1BC	#28A1BC	195.350477043822	171.6219238374	25	215
#28A1BC	#28A1BC	197.126436781609	170.022842506986	25	215
#28A1BC	#28A1BC	199.399261705358	169.284356923171	25	215
#28A1BC	#28A1BC	201.775959737787	169.534157952327	25	215
#28A1BC	#28A1BC	203.845578197465	170.729052727141	25	215
#28A1BC	#28A1BC	205.25026125082	172.662433085771	25	215
#28A1BC	#28A1BC	205.747126436782	175	25	215
#2B9AC0	#2B9AC0	205.747126436782	175	25	219
#2B9AC0	#2B9AC0	205.25026125082	177.337566914229	25	219
#2B9AC0	#2B9AC0	203.845578197465	179.270947272859	25	219
#2B9AC0	#2B9AC0	201.775959737787	180.465842047673	25	219
#2B9AC0	#2B9AC0	199.399261705358	180.715643076829	25	219
